stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
11,1019,"Mt Vernon Hwy and Albee La",,38.733470,-77.092420,,,,,,1
12,1021,"Mt Vernon Hwy and Battersea La N",,38.727490,-77.091130,,,,,,1
13,1023,"Mt Vernon Hwy and Wessynton Way",,38.718890,-77.089680,,,,,,1
14,1024,"Mt Vernon Hwy and Braddock Ave",,38.720530,-77.090040,,,,,,1
15,1044,"Little River and Oasis",,38.817790,-77.142190,,,,,,0
16,1045,"Mt Vernon Hwy and Cunningham Dr",,38.717880,-77.089200,,,,,,1
17,1046,"Mt Vernon Hwy and Woodland La",,38.720930,-77.089930,,,,,,1
18,1048,"Mt Vernon Hwy and Battersea La N",,38.727610,-77.090950,,,,,,1
19,1049,"Mt Vernon Hwy and Sunny View Dr",,38.735520,-77.091460,,,,,,1
20,1060,"Telegraph Rd and Wilton Rd",,38.787500,-77.089640,,,,,,1
21,1061,"Dartmouth Dr and Radcliffe Dr",,38.768060,-77.068960,,,,,,1
22,1062,"Mary Baldwin Dr and Kenyon Dr",,38.768460,-77.071290,,,,,,1
23,1064,"Smithway Dr and Beacon Hill Rd",,38.770290,-77.073820,,,,,,1
24,1066,"Mary Baldwin Dr and Kenyon Dr",,38.768370,-77.071250,,,,,,1
25,1067,"Mary Baldwin Dr and Radcliffe Dr",,38.768480,-77.069390,,,,,,1
26,1068,"Dartmouth Dr and Randolph Macon Dr",,38.768150,-77.068470,,,,,,1
27,1069,"Dartmouth Dr and Quander Rd",,38.769120,-77.066540,,,,,,1
28,1070,"Lockheed Blvd and Fairchild Dr",,38.759670,-77.088670,,,,,,1
29,1071,"Lockheed Blvd and Fairchild Dr",,38.759530,-77.088860,,,,,,1
30,1074,"Arlington Dr and Windbreak Dr",,38.755300,-77.078400,,,,,,1
31,1078,"Arlington Dr and Vernon Square Dr",,38.754800,-77.080520,,,,,,1
32,1079,"Arlington Dr and Richmond Hwy",,38.754690,-77.082920,,,,,,1
33,1092,"Lorton Park & Ride",,38.703928,-77.222213,,,,,,1
35,1101,"Norton Rd and Franconia Rd",,38.792090,-77.093910,,,,,,1
36,1107,"Metro Pentagon Bay L7",,38.869101,-77.054181,,,,,,1
37,1108,"Van Dorn Metro Bay D",,38.799516,-77.128606,,,,,,1
38,1115,"Newington Forest Ave and Treasure Tree Ct",,38.740019,-77.250289,,,,,,1
39,1119,"Telegraph Rd and Rose Hill Dr",,38.774860,-77.110850,,,,,,1
40,1130,"Summer Ridge Rd and Worsley Way",,38.760340,-77.137280,,,,,,1
41,1133,"Industrial Rd and Commercial Dr",,38.799030,-77.182180,,,,,,1
42,1135,"Sheldon Dr and Bren Mar Dr",,38.797019,-77.157191,,,,,,1
43,1139,"Bren Mar Dr and Merle Pl",,38.797573,-77.155095,,,,,,1
44,1140,"Kingstowne Blvd and Sir Viceroy Dr",,38.771480,-77.135410,,,,,,1
45,1141,"Edsall Rd and Montgomery St",,38.807070,-77.175810,,,,,,1
46,1142,"Hanover Ave and Monticello Blvd",,38.779230,-77.194990,,,,,,1
49,1145,"Edsall Rd and Montgomery St",,38.806870,-77.176280,,,,,,1
50,1146,"Kingstowne Blvd and Kingstowne Ctr",,38.772220,-77.134690,,,,,,1
51,1147,"Hanover Ave and Monticello Blvd",,38.778730,-77.194770,,,,,,1
52,1148,"Southrun Rd and Calvert Cliff Ct",,38.728450,-77.245480,,,,,,1
53,1159,"Burke Center Vre",,38.797252,-77.299997,,,,,,1
54,1170,"Thomas Edison High School",,38.783970,-77.133020,,,,,,1
55,1172,"Huntington Metro South Bay C",,38.792322,-77.076025,,,,,,1
56,1173,"Huntington Metro",,38.792776,-77.076203,,,,,,0
57,1175,"Harrison Ln and Bedrock Rd",,38.761555,-77.095461,,,,,,1
58,1176,"Fordson Rd and Richmond Hwy",,38.750881,-77.084199,,,,,,1
59,1177,"Mt Vernon Square Apartments",,38.757610,-77.077633,,,,,,1
60,1178,"Fordson Rd and Huntley Meadows Plz",,38.751002,-77.084034,,,,,,1
61,1179,"Harrison La and Robert E Lee Pl",,38.761294,-77.095343,,,,,,1
63,1183,"Franconia-Springfield Metro Bay E",,38.766772,-77.168881,,,,,,1
64,1184,"Franconia-Springfield Metro Bay F",,38.766773,-77.168673,,,,,,1
65,1185,"Franconia-Springfield Metro Bay G",,38.766837,-77.168421,,,,,,1
66,1186,"Franconia-Springfield Metro Bay H",,38.766950,-77.168045,,,,,,1
68,1188,"Laurel Crest Dr and Pinion Pl",,38.717166,-77.229339,,,,,,1
69,1189,"Lorton Vre Bay A",,38.714921,-77.214324,,,,,,1
70,1190,"Defense Logistics Agency",,38.721032,-77.162215,,,,,,0
71,1191,"Huntington Metro",,38.794833,-77.075053,,,,,,1
72,1194,"Huntington Metro North Bay D",,38.795373,-77.074858,,,,,,1
73,1195,"Huntington Metro North Bay E",,38.795775,-77.074920,,,,,,1
74,1200,"Van Dorn Metro Bay F",,38.799590,-77.128198,,,,,,1
75,1201,"Franconia Rd and Brookland Rd",,38.784180,-77.131790,,,,,,1
76,1202,"Telegraph Rd and Rose Hill Dr",,38.774721,-77.110801,,,,,,1
77,1203,"Norton Rd and Franconia Rd",,38.792558,-77.093656,,,,,,1
78,1204,"Humphreys Engineer Center",,38.743881,-77.142503,,,,,,1
79,1211,"8300 Alban Rd",,38.731101,-77.198518,,,,,,1
80,1212,"8400 Alban Rd",,38.729950,-77.199590,,,,,,1
81,1213,"Alban Rd and Boudinot Dr",,38.739770,-77.192989,,,,,,1
82,1214,"Alban Rd and Boudinot Dr",,38.739050,-77.193059,,,,,,1
83,1215,"8100 Alban Rd",,38.735882,-77.194769,,,,,,1
84,1217,"Alabama Dr and Florida Ave",,38.963401,-77.392711,,,,,,1
85,1218,"Alabama Dr and Florida Ave",,38.963224,-77.392578,,,,,,1
87,1220,"Alban Rd and Southern Oak Dr",,38.724932,-77.208711,,,,,,1
88,1221,"8400 Alban Rd",,38.729720,-77.199630,,,,,,1
90,1223,"Alban Rd and Springfield Oaks Dr",,38.727020,-77.206510,,,,,,1
91,1224,"Alban Rd and Springfield Oaks Dr",,38.726910,-77.206350,,,,,,1
92,1225,"Alban Rd and Terra Woods Dr",,38.728790,-77.203740,,,,,,1
93,1226,"Amherst Ave and Springfield Blvd",,38.777656,-77.185160,,,,,,1
94,1227,"Amherst Ave and Cumberland Ave",,38.783800,-77.187060,,,,,,1
95,1228,"Amherst Ave and Essex Ave",,38.785880,-77.187370,,,,,,1
97,1230,"Amherst Ave and Floyd Ave",,38.789450,-77.187450,,,,,,1
98,1231,"Amherst Ave and Highland St",,38.792020,-77.186870,,,,,,1
99,1239,"Arlington Dr and Republic Ct",,38.754560,-77.079160,,,,,,1
100,1241,"Arlington Dr and Richmond Hwy",,38.754520,-77.082300,,,,,,1
101,1246,"Armstrong St and University Dr",,38.841461,-77.307908,,,,,,1
102,1248,"Arlington Dr and Windbreak Dr",,38.756210,-77.077820,,,,,,1
104,1254,"Backlick Rd and Auburn St",,38.822640,-77.192010,,,,,,1
105,1255,"Backlick Rd and Backlick Ct",,38.801160,-77.184720,,,,,,1
106,1256,"Backlick Rd and Backlick Ct",,38.800820,-77.184630,,,,,,1
108,1259,"Backlick Rd and Beverly St",,38.821130,-77.191210,,,,,,1
109,1260,"Backlick Rd and Braddock Rd",,38.812290,-77.186350,,,,,,1
110,1261,"Backlick Rd and Braddock Rd",,38.812740,-77.186580,,,,,,1
111,1262,"Backlick Rd and Cindy La",,38.823130,-77.192050,,,,,,1
112,1263,"Backlick Rd and Cabin John Rd",,38.793780,-77.186450,,,,,,1
113,1264,"Backlick Rd and Cabin John Rd",,38.793840,-77.186200,,,,,,1
114,1265,"Backlick Rd and Cumberland Ave",,38.783310,-77.185570,,,,,,1
115,1266,"Backlick Rd and Edgebrook Dr",,38.787600,-77.186110,,,,,,1
116,1267,"Backlick Rd and Jayhawk St",,38.827220,-77.194650,,,,,,1
117,1268,"Backlick Rd and Essex Ave",,38.785720,-77.185840,,,,,,1
118,1269,"Backlick Rd and Floyd Ave",,38.789780,-77.186380,,,,,,1
119,1270,"Backlick Rd and Franconia Springfield Pkwy",,38.766310,-77.184500,,,,,,1
121,1272,"Backlick Rd and Galesville Pl",,38.825380,-77.193330,,,,,,1
122,1273,"Backlick Rd and Hechinger Dr",,38.796459,-77.185796,,,,,,1
123,1274,"Backlick Rd and Highland St",,38.791510,-77.186520,,,,,,1
124,1275,"Backlick Rd and Industrial Rd",,38.799960,-77.185300,,,,,,1
125,1276,"Backlick Rd and Jayhawk St",,38.827240,-77.194390,,,,,,1
126,1277,"Backlick Rd and Kandel Ct",,38.819420,-77.190180,,,,,,1
127,1278,"Backlick Rd and Kandel Ct",,38.819600,-77.190040,,,,,,1
128,1279,"Backlick Rd and Leestone St",,38.809360,-77.185760,,,,,,1
129,1280,"Backlick Rd and Leewood Forest Dr",,38.804310,-77.183810,,,,,,1
130,1281,"Backlick Rd and Leewood Forest Dr",,38.804050,-77.184040,,,,,,1
131,1282,"Backlick Rd and Leesville Blvd",,38.802390,-77.183990,,,,,,1
132,1283,"Backlick Rd and Leesville Blvd",,38.802630,-77.184140,,,,,,1
133,1284,"Backlick Rd and Matthew Pl",,38.809230,-77.185380,,,,,,1
136,1288,"Backlick Rd and Spring Garden Dr",,38.773070,-77.184070,,,,,,1
137,1289,"Backlick Rd and Spring Garden Dr",,38.772700,-77.183820,,,,,,1
138,1290,"Backlick Rd and Sipes La",,38.824810,-77.193250,,,,,,1
139,1292,"Backlick Rd and Sunset La N",,38.817830,-77.188840,,,,,,1
140,1293,"Backlick Rd and Sunset La",,38.817690,-77.188980,,,,,,1
141,1294,"Backlick Rd and Sunset La S",,38.815560,-77.186840,,,,,,1
142,1295,"Backlick Rd and Villa Park Rd",,38.770910,-77.184150,,,,,,1
143,1296,"Backlick Rd and Wilburdale Dr",,38.816090,-77.187580,,,,,,1
144,1297,"Backlick Rd and Woodland Dr",,38.805970,-77.184390,,,,,,1
145,1298,"Backlick Rd and Woodland Dr",,38.805220,-77.184000,,,,,,1
146,1307,"Baron Cameron Ave and Hunter Gate Way",,38.976570,-77.316390,,,,,,1
147,1308,"Baron Cameron Ave and Hunter Mill Rd",,38.975990,-77.316390,,,,,,1
148,1309,"Baron Cameron Ave and Lake Fairfax Dr",,38.974910,-77.319230,,,,,,1
149,1310,"Baron Cameron Ave and Lake Fairfax Dr",,38.974560,-77.320260,,,,,,1
150,1327,"Beulah St and Springfield Pkwy",,38.764193,-77.156374,,,,,,1
152,1330,"Becontree La and Becontree La",,38.966290,-77.329010,,,,,,1
153,1332,"Beulah St and Charles Arrington",,38.767050,-77.155020,,,,,,0
154,1335,"Beulah St and Crestleigh Rd",,38.753650,-77.165248,,,,,,1
156,1337,"Beulah St and Gayfields Rd",,38.752400,-77.165600,,,,,,1
157,1338,"Beulah St and Steinway St",,38.758502,-77.161635,,,,,,1
158,1339,"Beulah and Kingstowne Commons",,38.760580,-77.158900,,,,,,1
159,1340,"Beulah St and Landsdowne Ctr",,38.740830,-77.163920,,,,,,1
160,1341,"Beulah St and Landsdowne Ctr",,38.741420,-77.164900,,,,,,1
161,1344,"Beulah St and Miller Dr",,38.755940,-77.163650,,,,,,1
162,1345,"Beulah St and Miller Dr",,38.755957,-77.164016,,,,,,1
164,1348,"Beulah St and 7800 Beulah St",,38.746890,-77.167240,,,,,,1
165,1349,"Beryl Rd and Paula Rd",,38.802276,-77.158854,,,,,,1
166,1350,"Beryl Rd and Paula Rd",,38.802124,-77.158862,,,,,,1
167,1356,"Beulah St and Silver Lake Blvd",,38.763521,-77.156289,,,,,,1
168,1357,"Beulah St and Steinway St",,38.758230,-77.161490,,,,,,1
169,1359,"Beulah St and View Ln",,38.743330,-77.165830,,,,,,1
170,1361,"Bennington Woods Rd and Waterside View Dr",,38.970130,-77.357360,,,,,,1
171,1362,"Beulah St and Windsor Ave",,38.760580,-77.159320,,,,,,1
175,1366,"Becontree and Goldenrain",,38.968200,-77.329910,,,,,,0
176,1367,"Becontree La and Goldenrain Ct",,38.968060,-77.329950,,,,,,1
177,1368,"2600 Beacon Hill Rd",,38.771290,-77.077940,,,,,,1
178,1369,"2600 Beacon Hill Rd",,38.771370,-77.078550,,,,,,1
179,1370,"Beacon Hill Rd and Oak Dr",,38.770240,-77.074980,,,,,,1
183,1379,"Burke Lake Rd and Grantham St",,38.809220,-77.253060,,,,,,1
184,1380,"Burke Lake Rd and Grantham St",,38.809110,-77.252890,,,,,,1
185,1381,"Burke Lake Rd and Lake Braddock Dr",,38.800750,-77.265770,,,,,,1
186,1382,"Burke Lake Rd and Lake Braddock Dr",,38.801050,-77.265140,,,,,,1
187,1383,"Reston Town Ctr Bay K",,38.957150,-77.357890,,,,,,1
188,1385,"Bluemont Way and Presidents St",,38.957510,-77.355750,,,,,,1
189,1386,"Bluemont Way and Reston Pkwy",,38.957250,-77.355220,,,,,,1
190,1387,"Burke Lake Rd and Rolling Rd",,38.808170,-77.254620,,,,,,1
191,1388,"Burke Lake Rd and Kings Park Library",,38.807070,-77.256280,,,,,,1
192,1389,"Burke Lake Rd and Rolling Rd",,38.808230,-77.254170,,,,,,1
193,1390,"Burke Lake Rd and Signal Hill Dr",,38.806080,-77.257730,,,,,,1
194,1391,"Burke Lake Rd and Signal Hill Dr",,38.806100,-77.257280,,,,,,1
195,1392,"Bren Mar Dr and Merle Pl",,38.797580,-77.154868,,,,,,1
196,1393,"Bren Mar Dr and Phyllis La",,38.798508,-77.152520,,,,,,1
197,1394,"Bren Mar Dr and Phyllis La",,38.798567,-77.151847,,,,,,1
198,1398,"Boston Blvd and Fullerton Rd",,38.740300,-77.198840,,,,,,1
199,1399,"7358 Boston Blvd",,38.739367,-77.199923,,,,,,1
200,1401,"7387 Boston Blvd",,38.739223,-77.199878,,,,,,1
201,1410,"Braddock Rd and Bradlick Ctr",,38.812010,-77.184490,,,,,,1
202,1411,"Braddock Rd and Backlick Rd",,38.811990,-77.188180,,,,,,1
203,1412,"Braddock Rd and Backlick Rd",,38.811790,-77.184480,,,,,,1
204,1414,"Braddock Rd and Braddock Green Ct",,38.822860,-77.280400,,,,,,1
205,1415,"Braddock Rd and Birch La",,38.812030,-77.173140,,,,,,1
206,1416,"Braddock Rd and Woodland Dr",,38.811920,-77.191030,,,,,,1
207,1417,"Broadmoor St and Buckingham Palace Ct",,38.748320,-77.132750,,,,,,1
208,1421,"Braddock Rd and Braddock Rd",,38.826420,-77.286510,,,,,,1
209,1422,"Braddock Rd and Burke Station Rd",,38.826300,-77.288540,,,,,,1
210,1423,"Braddock Rd and Bradwood St",,38.811740,-77.189110,,,,,,1
211,1424,"Braddock Rd and Columbia Rd",,38.812000,-77.175970,,,,,,1
212,1425,"Braddock Rd and Columbia Rd",,38.811840,-77.176280,,,,,,1
213,1426,"Braddock Rd and Carriage Park Rd",,38.824570,-77.305140,,,,,,1
214,1427,"Braddock Rd and Carriage Park Rd",,38.824260,-77.305310,,,,,,1
215,1429,"Braddock Rd and Wakefield Chapel Rd",,38.810810,-77.235450,,,,,,1
216,1430,"Braddock Rd and Dodson Dr",,38.812020,-77.179460,,,,,,1
217,1431,"Braddock Rd and Dodson Dr",,38.811810,-77.180200,,,,,,1
218,1432,"Braddock Rd and Dequincey Dr",,38.822150,-77.280030,,,,,,1
219,1433,"Braddock Rd and Dunleigh Dr",,38.810620,-77.261260,,,,,,1
220,1434,"Braddock Rd and Ferndale St",,38.811800,-77.195870,,,,,,1
221,1435,"Braddock Rd and Ferndale St",,38.811610,-77.195860,,,,,,1
222,1436,"Braddock Rd and Forestdale Dr",,38.826360,-77.299960,,,,,,1
223,1437,"Braddock Rd and Forestdale Dr",,38.826100,-77.299890,,,,,,1
224,1438,"Braddock Rd and Glen Park Rd",,38.811310,-77.231060,,,,,,1
225,1439,"Braddock Rd and Glen Park Rd",,38.810960,-77.231060,,,,,,1
226,1440,"Braddock Rd and Herend Pl",,38.824010,-77.282170,,,,,,1
227,1441,"Braddock Rd and Herend Pl",,38.824170,-77.281830,,,,,,1
228,1442,"Braddock Rd and Heming Ave",,38.811640,-77.203400,,,,,,1
229,1443,"Braddock Rd and Heming Ave",,38.811290,-77.204130,,,,,,1
230,1445,"Braddock Rd and Inverchapel Rd",,38.811380,-77.228660,,,,,,1
231,1446,"Braddock Rd and Inverchapel Rd",,38.810990,-77.227930,,,,,,1
232,1447,"Braddock Rd and Irvin Pl",,38.820800,-77.164250,,,,,,1
233,1448,"Braddock Rd and Irvin Pl",,38.820940,-77.163940,,,,,,1
234,1450,"Braddock Rd and Kings Park Dr",,38.810430,-77.248300,,,,,,1
235,1451,"Braddock Rd and Monroe Dr",,38.811820,-77.173460,,,,,,1
236,1452,"Braddock Rd and Montrose St",,38.818980,-77.164760,,,,,,1
237,1453,"Braddock Rd and Montrose St",,38.818990,-77.164990,,,,,,1
238,1454,"Braddock Rd and Nash Dr",,38.818680,-77.275910,,,,,,1
239,1456,"Braddock Rd and Pickett Rd",,38.819435,-77.276243,,,,,,1
240,1457,"Braddock Rd and Piedmont Pl",,38.811360,-77.201320,,,,,,1
241,1458,"Braddock Rd and Port Royal Rd",,38.811470,-77.221410,,,,,,1
242,1460,"Braddock Rd and Queensberry Ave",,38.811060,-77.224930,,,,,,1
243,1461,"Braddock Rd and Port Royal Rd",,38.811080,-77.223260,,,,,,1
244,1462,"Braddock Rd and Randolph Dr",,38.816380,-77.168440,,,,,,1
245,1463,"Braddock Rd and Randolph Dr",,38.815970,-77.168580,,,,,,1
246,1464,"Braddock Rd and Red Fox Dr (East)",,38.810890,-77.253900,,,,,,1
247,1466,"Braddock Rd and Roanoke River Rd",,38.826020,-77.313000,,,,,,1
248,1467,"Braddock Rd and Roanoke River Rd",,38.825670,-77.313000,,,,,,1
249,1469,"9895 Braddock Rd",,38.826070,-77.285990,,,,,,1
250,147,"Hayfield Rd and Kingstowne Village Pkwy",,38.756870,-77.146020,,,,,,1
251,1470,"Braddock Rd and Red Spruce Rd",,38.826670,-77.291930,,,,,,1
252,1471,"Braddock Rd and Red Spruce Rd",,38.826380,-77.292420,,,,,,1
253,1472,"Braddock Rd and Ravensworth Rd",,38.811530,-77.209830,,,,,,1
254,1473,"Braddock Rd and Ravensworth Rd",,38.811230,-77.210520,,,,,,1
255,1475,"Braddock Rd and Stone Haven Dr",,38.810910,-77.245490,,,,,,1
256,1476,"Braddock Rd and Stone Haven Dr",,38.810640,-77.244490,,,,,,1
257,1477,"Braddock Rd and Sideburn Rd",,38.824260,-77.308440,,,,,,1
258,1478,"Braddock Rd and Sideburn Rd",,38.823850,-77.307260,,,,,,1
259,1479,"Braddock Rd and Southampton Dr",,38.811130,-77.240660,,,,,,1
260,1480,"Braddock Rd and Southampton Dr",,38.810810,-77.239600,,,,,,1
261,1481,"Braddock Rd and Spring Valley Dr",,38.814080,-77.170450,,,,,,1
262,1482,"Braddock Rd and Spring Valley Dr",,38.814000,-77.170230,,,,,,1
263,1483,"Braddock Rd and Tapestry Dr",,38.826740,-77.294680,,,,,,1
264,1484,"Braddock Rd and Tapestry Dr",,38.826400,-77.295140,,,,,,1
265,1486,"Braddock Rd and Twinbrook Rd",,38.818130,-77.274860,,,,,,1
266,1487,"Braddock Rd and Wakefield Chapel Rd",,38.811150,-77.235840,,,,,,1
267,1488,"Broadmoor St and Welch Ct",,38.746780,-77.139790,,,,,,1
268,1490,"Braddock Rd and Woodland Way",,38.810790,-77.249260,,,,,,1
269,1493,"Bowman Towne Dr and Cameron Glen Dr",,38.962270,-77.358820,,,,,,1
270,1494,"Bowman Towne Dr and Cameron Glen Dr",,38.962120,-77.358580,,,,,,1
271,1495,"Bowman Towne Dr and Fountain Dr",,38.962370,-77.355410,,,,,,1
272,1496,"Bowman Towne Dr and Fountain Dr (West)",,38.962310,-77.357210,,,,,,1
273,1497,"Bowman Towne Dr and Reston Pkwy",,38.962260,-77.354750,,,,,,1
274,1499,"Burke Rd and Ashbourn Dr",,38.804630,-77.279210,,,,,,1
275,150,"Hayfield Rd and Kingstowne Village Pkwy W",,38.756699,-77.146284,,,,,,1
276,1500,"Burke Rd and Ashbourn Dr",,38.804670,-77.278940,,,,,,1
277,1501,"Burgundy Rd and East Dr",,38.797820,-77.081707,,,,,,1
278,1504,"Burke Rd and Lake Braddock Dr",,38.801610,-77.276860,,,,,,1
279,1511,"Burke Rd and Peppercorn Dr",,38.803610,-77.278450,,,,,,1
280,1512,"Burke Rd and Peppercorn Dr",,38.803741,-77.278267,,,,,,1
281,1515,"Buckman Rd and Rolling Hills Ave",,38.739420,-77.091700,,,,,,1
282,1516,"Buckman Rd and Russell Rd",,38.735850,-77.102320,,,,,,1
283,1520,"Belle View Blvd and Bluebill La",,38.775020,-77.064000,,,,,,1
284,1521,"Belle View Blvd and Fort Hunt Rd",,38.775002,-77.061600,,,,,,1
285,1522,"Belle View Blvd and Wakefield Dr",,38.775190,-77.059850,,,,,,1
286,1526,"Bennington Woods Rd and Fieldthorn Dr",,38.972190,-77.357430,,,,,,1
287,1527,"Bennington Woods Rd and Harvest Green Dr",,38.974170,-77.353340,,,,,,1
288,1528,"Bennington Woods Rd and Moss Point La",,38.972830,-77.357980,,,,,,1
289,1531,"Bennington Woods Rd and Stevenage Rd",,38.968200,-77.358770,,,,,,1
290,1532,"Bennington Woods Rd and Trails Edge La",,38.973990,-77.355440,,,,,,1
291,1533,"Bennington Woods Rd and Waterside View Dr",,38.968240,-77.358990,,,,,,1
292,1534,"Bennington Woods Rd and Whisperhill Dr",,38.969900,-77.357480,,,,,,1
293,1551,"Chain Bridge Rd and Armstrong St",,38.841747,-77.309288,,,,,,1
294,1553,"Chain Bridge Rd and Canfield St",,38.838454,-77.311598,,,,,,1
295,1555,"Cinder Bed and 8560 Cinder Bed R",,38.725760,-77.193450,,,,,,0
296,1556,"Cinder Bed and 8580 Cinder Bed R",,38.725280,-77.194910,,,,,,0
297,1557,"Cinder Bed and 8580 Cinder Bed R",,38.725170,-77.194770,,,,,,0
298,1558,"Cinder Bed and 8560 Cinder Bed R",,38.725600,-77.193400,,,,,,0
299,1561,"Chain Bridge Rd and Glengyle Dr",,38.891580,-77.277950,,,,,,1
300,1562,"Chain Bridge Rd and Glengyle Dr",,38.891430,-77.277760,,,,,,1
301,1563,"Chain Bridge Rd and James Madison Dr",,38.893160,-77.275970,,,,,,1
302,1564,"Chain Bridge Rd and James Madison Dr",,38.893120,-77.275600,,,,,,1
303,1571,"Chain Bridge Rd and Nutley St",,38.894350,-77.274430,,,,,,1
304,1572,"Chain Bridge Rd and Nutley St",,38.894200,-77.274310,,,,,,1
305,1575,"Chain Bridge Rd and West Dr",,38.839900,-77.310553,,,,,,1
306,1580,"Center St and Pride Ave",,38.967068,-77.388563,,,,,,1
307,1581,"Centreville Rd and Clear Lake Ct",,38.930910,-77.414933,,,,,,1
308,1582,"Centreville Rd and Clear Lake Ct",,38.930750,-77.414630,,,,,,1
309,1583,"Centreville Rd and Coppermine Rd",,38.947543,-77.413370,,,,,,1
310,1584,"Centreville Rd and Coppermine Rd",,38.947558,-77.412908,,,,,,1
311,1585,"Centreville Rd and Cedar Run La",,38.926080,-77.416209,,,,,,1
312,1586,"Centreville Rd and Cedar Run La",,38.927620,-77.415230,,,,,,1
313,1587,"Center St and Florida Ave",,38.965332,-77.389539,,,,,,1
314,1588,"Centreville Rd and Floris St",,38.934621,-77.413645,,,,,,1
315,1589,"Centreville Rd and Floris St",,38.934130,-77.413460,,,,,,1
316,1590,"Centreville Rd and Highland Mews Ct",,38.921030,-77.417760,,,,,,1
317,1591,"Center St and Locust St",,38.969086,-77.387964,,,,,,1
318,1592,"Center St and Locust St",,38.968587,-77.387846,,,,,,1
321,1596,"Centreville Rd and Mclearen Rd",,38.923141,-77.416895,,,,,,1
322,1597,"Centreville Rd and Mcnair Farms Dr",,38.945635,-77.413699,,,,,,1
323,1599,"Centreville Rd and Mcnair Farms Dr",,38.945199,-77.413296,,,,,,1
324,1600,"Centreville Rd and Old Centreville Rd",,38.944124,-77.413945,,,,,,1
326,1602,"Sunrise Valley Dr and Dulles Tech Dr",,38.953012,-77.410455,,,,,,1
327,1603,"Centreville Rd and Virginia Randolph",,38.943625,-77.413563,,,,,,1
328,1604,"Centreville Rd and West Ox Rd",,38.936827,-77.413412,,,,,,1
329,1608,"Center Harbor Rd and Church Hill Pl",,38.980060,-77.346470,,,,,,1
330,1609,"Center Harbor Rd and Heritage Oak Way",,38.979930,-77.339140,,,,,,1
331,1613,"Center Harbor Rd and North Village Rd",,38.979560,-77.344830,,,,,,1
332,1614,"Chancellor Way and Orange Plank Rd",,38.751370,-77.216040,,,,,,1
333,1616,"Center Harbor Rd and Sundial Dr",,38.981060,-77.337480,,,,,,1
334,1617,"Center Harbor Rd and Waterfront Rd",,38.978790,-77.342650,,,,,,1
335,1623,"Colts Neck Rd and Colts Neck Ct",,38.943330,-77.357990,,,,,,1
336,1624,"Colts Neck Rd and Greywing Ct",,38.940930,-77.359720,,,,,,1
337,1625,"Colts Neck Rd and Greywing Ct",,38.941150,-77.359820,,,,,,1
338,1626,"Colts Neck Rd and Winterthur La",,38.939210,-77.360880,,,,,,1
339,1627,"Colts Neck Rd and Hunters Square Ct",,38.935790,-77.363810,,,,,,1
